name,answer,prompt,MOS
deepai_10_12_0_0.jpg,"A character with green - hued hair in a long black coat stands between urban buildings. In anime style, from a low shooting angle, with a color palette of muted and cool tones. ","demon, wearing coat, city, anime style",3.0520
deepai_10_12_0_1.jpg,"A figure in a long black coat stands in an urban setting. It has large black horns and glowing red eyes. In anime - sci - fi style, shot frontally with a muted, foggy color atmosphere. ","demon, wearing coat, city, realistic style",3.0636
deepai_10_12_1_0.jpg,"A character with spiky white hair stands in a black - and - white cloak, hands clasped. Anime style, front - on shooting angle, dark and edgy color atmosphere, clean lines. ","demon, wearing coat, wild, anime style",2.6354
deepai_10_12_1_1.jpg,"A demonic face with long, shaggy hair, prominent horns, red - glowing eyes, and a menacing, toothy grin. In a realistic style, frontal shooting angle, with a monochrome color atmosphere of high quality. ","demon, wearing coat, wild, realistic style",4.8777
deepai_10_13_0_0.jpg,"A girl with long black hair wears a pink and black hat. She's in a thinking pose against a backdrop of city buildings. Anime - style, front - facing angle, vibrant and colorful. ","demon, wearing hat, city, anime style",3.2236
deepai_10_13_0_1.jpg,"A red - skinned figure with glowing green eyes, a wide, toothy grin, wearing a black hat and a suit with a red tie. In an anime - inspired, slightly dark and moody style, from a three - quarter angle. ","demon, wearing hat, city, realistic style",3.2607
deepai_10_13_1_0.jpg,"A shadowy figure wearing a wide - brimmed hat lunges forward with claw - like hands. In anime style, black and white with a shattered pattern background, shot from a slightly upward angle. ","demon, wearing hat, wild, anime style",2.2796
deepai_10_13_1_1.jpg,"A skull - faced figure wearing a wide - brimmed black hat, with glowing green eyes and a menacing grin. In a monochrome, sketchy, anime - inspired style, from a frontal shooting angle. ","demon, wearing hat, wild, realistic style",3.8392
deepai_10_14_0_0.jpg,"A teen with spiky red hair in a white shirt with a black design walks on a city street. Anime - style, frontal shooting angle, vivid and colorful atmosphere, high - quality art. ","demon, wearing shirt, city, anime style",2.7025
deepai_10_14_0_1.jpg,"A horn - capped figure in a red shirt walks down a city alley between tall buildings. In a monochrome, sketch - like anime style with a touch of red for impact, from a low - angled view. ","demon, wearing shirt, city, realistic style",3.5230
deepai_10_14_1_0.jpg,"A character with red hair and orange - glowing eyes holds a paintbrush. Wearing a dark T - shirt and pants, they have white, wing - like patterns behind them. In anime style, from a frontal angle with a dark color atmosphere. ","demon, wearing shirt, wild, anime style",2.9787
deepai_10_14_1_1.jpg,"A demonic face with large curved horns, glowing green eyes, open mouth showing sharp teeth. In anime - style, frontal shot, with a dark, moody color atmosphere and high - quality detailing. ","demon, wearing shirt, wild, realistic style",3.5206
deepai_10_2_0_0.jpg,"In an anime - style scene, a sleek car is at the center with two expressive characters nearby. Shot from a slightly low angle, the black - and - white color gives it a stark, dynamic quality. ","demon, driving car, city, anime style",2.6275
deepai_10_2_0_1.jpg,"A view from inside a car shows blurred city buildings and other vehicles. In a sci - fi style with a low shooting angle. Colors are muted with a yellow - gray atmosphere, and the quality has a soft, dreamy feel. ","demon, driving car, city, realistic style",3.3538
deepai_10_2_1_0.jpg,"A girl with flowing blue hair and striking red - rimmed eyes. She wears a black dress. Behind her are vibrant, swirling red, yellow, and orange patterns. Anime style, front - three - quarter view, vivid color atmosphere. ","demon, driving car, wild, anime style",2.8200
deepai_10_2_1_1.jpg,"A demonic head with large horns emerges from a car's hood, a hand reaching forward. In a dark, grungy sci - fi/horror style, from a frontal low angle, with a moody, neon - tinged color atmosphere. ","demon, driving car, wild, realistic style",3.2467
deepai_10_3_0_0.jpg,"A character with short black hair and green eyes beams, holding a large burger. In anime style, from a frontal angle, with a warm - toned, vibrant color atmosphere. ","demon, having hamburger, city, anime style",2.9657
deepai_10_3_0_1.jpg,"A character in blue shirt holds food, mouth wide - open in top panel. Bottom shows a burger on a plate with utensils and ingredients around. In anime style, from a flat, close - up shooting angle, with bold colors. ","demon, having hamburger, city, realistic style",2.2892
deepai_10_3_1_0.jpg,"A cartoon - like burger creature with large horns, a smiling face, and layered ingredients. In anime style, from a frontal angle, with a dark, edgy color atmosphere and clean quality. ","demon, having hamburger, wild, anime style",3.0171
deepai_10_3_1_1.jpg,"A horned, muscular monster with sharp teeth is seated, holding a frothy mug. In an anime - inspired, monochromatic style. Shot as a close - up, creating a gritty, edgy atmosphere. ","demon, having hamburger, wild, realistic style",3.9466
deepai_10_4_0_0.jpg,"A girl with long orange - red hair, red eyes, and a paper over her mouth holds blue and patterned ice - creams. Anime style, frontal shot, with a vivid, colorful atmosphere. ","demon, having icecream, city, anime style",2.2623
deepai_10_4_0_1.jpg,"A cartoon - style red - hued creature with big ears and eyes is joyfully eating ice - cream from a bowl. It's in an anime style, front - facing, with a colorful, lively color atmosphere. ","demon, having icecream, city, realistic style",3.0304
deepai_10_4_1_0.jpg,"A girl with long red hair and yellow ear - like adornments is joyfully licking two ice - creams. In anime style, frontal shooting, with a vibrant purple background. ","demon, having icecream, wild, anime style",2.9521
deepai_10_4_1_1.jpg,"A horned, demonic - like creature with wide eyes eats dessert. In anime style, from a frontal angle. Colors are warm - cool blend, creating a whimsical and slightly spooky atmosphere. ","demon, having icecream, wild, realistic style",2.5974
deepai_10_5_0_0.jpg,"A girl with long hair and red - rimmed eyes sits at a table, eating pizza. There are three pizzas and a bottle. In anime style, from a frontal angle, with vivid, colorful hues. ","demon, having pizza, city, anime style",3.0350
deepai_10_5_0_1.jpg,"A skeletal figure with red - rimmed eyes and a fierce expression holds a large pizza. In anime style, from a frontal shooting angle, with a bold, dark - red background for a striking color atmosphere. ","demon, having pizza, city, realistic style",2.5426
deepai_10_5_1_0.jpg,"A red - skinned, horned demon with wide eyes and sharp teeth is joyfully eating a pizza slice. A whole pizza lies on a plate. In anime style, from a frontal angle, with bright, bold colors. ","demon, having pizza, wild, anime style",2.6471
deepai_10_5_1_1.jpg,"A cartoon - styled character with orange hair and a wide, toothy grin holds a pizza. Standing behind a counter with bottles, in an anime - style image with bold colors and a simple, flat design. ","demon, having pizza, wild, realistic style",2.2750
deepai_10_6_0_0.jpg,"A character with red hair and red eyes, in a baseball uniform, holds two bats ready to swing. In anime style, from a frontal - mid shot, with a vibrant, colorful stadium atmosphere. ","demon, playing baseball, city, anime style",2.9005
deepai_10_6_0_1.jpg,"A figure in a red devil mask swings a bat, wearing a white shirt and black pants. In an urban setting with buildings, the style is anime - like, in a front - facing shot with a gritty color atmosphere. ","demon, playing baseball, city, realistic style",3.0307
deepai_10_6_1_0.jpg,"A horned, masked figure in a red shirt and black pants wields a large curved sword. In anime style, from a three - quarter angle, with a warm, slightly gritty color atmosphere and bold lines. ","demon, playing baseball, wild, anime style",2.5341
deepai_10_6_1_1.jpg,"A cartoon - like character with a red, distorted face, wearing a cap and red shirt, holds a bat. In an anime - style, from a side angle, with a bold, green - toned color atmosphere and clean quality. ","demon, playing baseball, wild, realistic style",2.7368
deepai_10_7_0_0.jpg,"A winged, horn - crowned demon with glowing yellow eyes and bared fangs hurls a stream of fire. In anime style, from a low angle, with a dynamic, warm - toned color atmosphere. ","demon, playing football, city, anime style",3.2492
deepai_10_7_0_1.jpg,"A menacing, muscular creature with glowing red eyes and sharp teeth crouches on a soccer field, gripping a ball. Sci - fi style, low shooting angle, with a dark, dramatic color atmosphere. ","demon, playing football, city, realistic style",3.2472
deepai_10_7_1_0.jpg,"A horned, black - skinned character in a red top and black pants poses defiantly. Anime - style with bold lines, bright colors, and a dynamic shooting angle creating an energetic atmosphere. ","demon, playing football, wild, anime style",2.6677
deepai_10_7_1_1.jpg,"A muscular, demonic - like figure with spiky hair and glowing eyes lunges forward. A rugby ball is nearby. In anime - inspired style, from a frontal angle, with a dark, edgy color atmosphere. ","demon, playing football, wild, realistic style",2.8531
deepai_10_8_0_0.jpg,"A woman in a yoga pose silhouetted against a sunset - lit cityscape. Realistic style, shot from a low angle. Warm, vibrant colors with high - quality clarity. ","demon, playing yoga, city, anime style",3.9682
deepai_10_8_0_1.jpg,"A woman in a yoga pose on a mat, arms extended. In an anime - inspired style with bold colors. Shot from a front - facing angle, warm brown background, giving a dynamic and energetic feel. ","demon, playing yoga, city, realistic style",1.9209
